"image_name","f_V2","V2","f_V3","target"
"ISIC_3046977",0.015158589,0.007683474,0.04536751,0.0227365243333333
"ISIC_3048391",0.13046892,0.1439638,0.19135857,0.155263763333333
"ISIC_3048601",0.10442112,0.1398635,0.20653017,0.150271596666667
"ISIC_3049863",0.023755291,0.0014769168,0.06596035,0.0303975192666667
"ISIC_3050025",0.07302015,0.012157734,0.08839625,0.0578580446666667
"ISIC_3050241",0.11495074,0.09624504,0.17022975,0.127141843333333
"ISIC_3050256",0.054651756,0.0056493296,0.06267751,0.0409928652
"ISIC_3050591",0.082624346,0.08683717,0.117436565,0.0956326936666667
"ISIC_3050726",0.23620279,0.09761929,0.15463234,0.16281814
"ISIC_3051087",0.09615319,0.14991365,0.319948,0.188671613333333
"ISIC_3051428",0.036255486,0.042297006,0.07882711,0.0524598673333333
"ISIC_3052742",0.18723643,0.19792093,0.15223499,0.179130783333333
"ISIC_3053615",0.17377174,0.08836915,0.1863559,0.14949893
"ISIC_3054208",0.062525444,0.07639543,0.14831597,0.0957456146666667
"ISIC_3055086",0.036567498,0.0316107,0.117978625,0.0620522743333333
"ISIC_3056153",0.17948179,0.2068253,0.31918633,0.235164473333333
"ISIC_3056816",0.11687144,0.10443115,0.0754914,0.09893133
"ISIC_3056827",0.07042644,0.054793432,0.12756096,0.0842602773333333
"ISIC_3057291",0.031722907,0.007588418,0.07381399,0.0377084383333333
"ISIC_3057622",0.01659113,0.0026645872,0.10957617,0.0429439624
"ISIC_3059224",0.06327021,0.077124394,0.1361954,0.092196668
"ISIC_3059916",0.07929726,0.094385065,0.18025589,0.117979405
"ISIC_3060142",0.06603067,0.006983045,0.1670156,0.0800097716666667
"ISIC_3060292",0.11778065,0.07842129,0.19449651,0.130232816666667
"ISIC_3061295",0.06796815,0.032527335,0.19021995,0.096905145
"ISIC_3061715",0.11610285,0.14918534,0.2915921,0.185626763333333
"ISIC_3061920",0.08716137,0.06718152,0.13621098,0.09685129
"ISIC_3063951",0.069361955,0.00791756,0.076554276,0.0512779303333333
"ISIC_3064913",0.07742836,0.050415546,0.2717131,0.133185668666667
"ISIC_3065173",0.1785881,0.1141209,0.14638384,0.14636428
"ISIC_3066210",0.027473738,0.078303434,0.15585512,0.087210764
"ISIC_3067112",0.011156588,0.013680171,0.05268967,0.025842143
"ISIC_3069602",0.20171933,0.1851008,0.27456924,0.220463123333333
"ISIC_3073305",0.10595617,0.16886984,0.24011797,0.171647993333333
"ISIC_3073626",0.014144828,0.0008718387,0.050630063,0.0218822432333333
"ISIC_3073822",0.100958884,0.081737004,0.2670412,0.149912362666667
"ISIC_3075041",0.12537195,0.08229945,0.39347568,0.20038236
"ISIC_3077337",0.10845349,0.17774498,0.30747935,0.197892606666667
"ISIC_3077737",0.07528647,0.09717836,0.21087389,0.127779573333333
"ISIC_3078390",0.11321676,0.12031535,0.31449828,0.182676796666667
"ISIC_3078669",0.08244217,0.28485766,0.2418255,0.203041776666667
"ISIC_3078876",0.16826373,0.09024017,0.1376536,0.1320525
"ISIC_3080264",0.069831185,0.10645137,0.16002055,0.112101035
"ISIC_3080291",0.05550934,0.030953392,0.24583668,0.110766470666667
"ISIC_3080994",0.16434014,0.13352327,0.28615847,0.19467396
"ISIC_3081722",0.21053417,0.11066485,0.24429403,0.188497683333333
"ISIC_3082434",0.036859322,0.053646237,0.15206528,0.0808569463333333
"ISIC_3082829",0.06938177,0.23194431,0.15232967,0.151218583333333
"ISIC_3083302",0.041993055,0.008325188,0.13263236,0.0609835343333333
"ISIC_3084021",0.1319179,0.15078293,0.11462029,0.132440373333333
"ISIC_3085039",0.15137736,0.08315993,0.40271375,0.212417013333333
"ISIC_3086004",0.11327871,0.07120449,0.13970408,0.108062426666667
"ISIC_3086392",0.14700519,0.15636073,0.26189128,0.188419066666667
"ISIC_3086566",0.08526758,0.036332518,0.08594596,0.0691820193333333
"ISIC_3086993",0.12964487,0.017278397,0.10516677,0.0840300123333333
"ISIC_3088239",0.12490327,0.12630147,0.26064622,0.170616986666667
"ISIC_3089241",0.042779744,0.011647925,0.07085567,0.041761113
"ISIC_3090818",0.13786711,0.1312635,0.25905326,0.17606129
"ISIC_3091500",0.15008636,0.09085726,0.2886523,0.176531973333333
"ISIC_3091594",0.032047227,0.08371028,0.20252047,0.106092659
"ISIC_3091968",0.010819454,0.00789472,0.023660004,0.014124726
"ISIC_3091975",0.087632805,0.0720393,0.098177515,0.0859498733333333
"ISIC_3092993",0.18118292,0.07595205,0.22872502,0.16195333
"ISIC_3093141",0.035361886,0.007848056,0.082201615,0.0418038523333333
"ISIC_3096116",0.05495556,0.025072023,0.14365308,0.074560221
"ISIC_3097494",0.1416675,0.14438523,0.23708247,0.1743784
"ISIC_3100039",0.085778095,0.12011539,0.15269779,0.119530425
"ISIC_3100274",0.016481994,0.0018006153,0.12837996,0.0488875231
"ISIC_3100359",0.16207404,0.09987885,0.13049828,0.130817056666667
"ISIC_3100379",0.086267024,0.060305577,0.13396116,0.0935112536666667
"ISIC_3100433",0.03115913,0.007184642,0.12349764,0.0539471373333333
"ISIC_3100513",0.061480835,0.033106826,0.07445606,0.056347907
"ISIC_3101113",0.09643727,0.07763374,0.18655014,0.12020705
"ISIC_3101558",0.048154503,0.08233943,0.16198166,0.0974918643333333
"ISIC_3105094",0.07370905,0.04657586,0.13455714,0.08494735
"ISIC_3105463",0.063290454,0.16286872,0.3092707,0.178476624666667
"ISIC_3105863",0.050256267,0.012375931,0.11393484,0.0588556793333333
"ISIC_3106083",0.02018717,0.004315213,0.054662634,0.026388339
"ISIC_3109975",0.028796604,0.0016204199,0.07442441,0.0349471446333333
"ISIC_3111332",0.020533489,0.044033017,0.11559627,0.0600542586666667
"ISIC_3112707",0.07668371,0.06926287,0.17724086,0.107729146666667
"ISIC_3113447",0.05562432,0.07235361,0.065287866,0.064421932
"ISIC_3114484",0.10042847,0.08089838,0.21200152,0.131109456666667
"ISIC_3115114",0.052439485,0.07766858,0.17996609,0.103358051666667
"ISIC_3115397",0.12914093,0.115453936,0.29797754,0.180857468666667
"ISIC_3115713",0.098261334,0.08936163,0.17070697,0.119443311333333
"ISIC_3116793",0.1623223,0.07278589,0.15376921,0.1296258
"ISIC_3117522",0.09275209,0.080554135,0.21554904,0.129618421666667
"ISIC_3118476",0.16851461,0.12315515,0.38202754,0.224565766666667
"ISIC_3119515",0.050666705,0.054162145,0.12573393,0.07685426
"ISIC_3125596",0.060450256,0.033526067,0.16748692,0.0871544143333333
"ISIC_3127583",0.015361011,0.023530705,0.17741324,0.072101652
"ISIC_3127993",0.054714773,0.016028265,0.06773728,0.046160106
"ISIC_3129234",0.06901306,0.020016342,0.13059895,0.0732094506666667
"ISIC_3130286",0.11328757,0.08686178,0.32291448,0.17435461
"ISIC_3130826",0.21992266,0.21494727,0.25448465,0.22978486
"ISIC_3133510",0.014996629,0.0009083624,0.09094898,0.0356179904666667
"ISIC_3135659",0.011608896,0.00047652508,0.052266907,0.0214507760266667
"ISIC_3135797",0.0660157,0.020500312,0.044131998,0.0435493366666667
"ISIC_3136416",0.06731918,0.059577316,0.17031018,0.099068892
"ISIC_3136517",0.014711435,0.046939816,0.057803035,0.0398180953333333
"ISIC_3137228",0.061719347,0.034273908,0.163139,0.0863774183333333
"ISIC_3138826",0.014641416,0.006712828,0.16293141,0.0614285513333333
"ISIC_3139801",0.052116517,0.055577654,0.26794425,0.125212807
"ISIC_3140781",0.012743649,0.01908124,0.09304724,0.041624043
"ISIC_3140894",0.17803316,0.17108925,0.36337218,0.237498196666667
"ISIC_3143496",0.0501737,0.004216023,0.028217196,0.0275356396666667
"ISIC_3143811",0.13003536,0.122941375,0.21196042,0.154979051666667
"ISIC_3144013",0.0747459,0.105796315,0.2819089,0.154150371666667
"ISIC_3144497",0.010549122,0.0032692736,0.052008808,0.0219424012
"ISIC_3147141",0.07940749,0.06898927,0.22610867,0.124835143333333
"ISIC_3148766",0.081094764,0.01818992,0.04449059,0.0479250913333333
"ISIC_3149300",0.114652194,0.06807382,0.117895454,0.100207156
"ISIC_3150364",0.06604934,0.074014984,0.23030834,0.123457554666667
"ISIC_3150831",0.0784938,0.047740187,0.21805327,0.114762419
"ISIC_3151136",0.048448164,0.0076233647,0.067195885,0.0410891379
"ISIC_3151787",0.051916864,0.007928996,0.18417253,0.0813394633333333
"ISIC_3152647",0.027349392,0.004810857,0.035846516,0.0226689216666667
"ISIC_3152679",0.016234355,0.00041435286,0.05480699,0.0238185659533333
"ISIC_3156629",0.029453076,0.011411079,0.038215306,0.0263598203333333
"ISIC_3156673",0.16324405,0.17118578,0.34538236,0.226604063333333
"ISIC_3157196",0.048730373,0.06591988,0.1624838,0.0923780176666667
"ISIC_3157212",0.025348978,0.0005216862,0.029593758,0.0184881407333333
"ISIC_3157966",0.053119216,0.039365813,0.09059864,0.0610278896666667
"ISIC_3158528",0.14952348,0.13834743,0.20604771,0.16463954
"ISIC_3159265",0.14488621,0.19771685,0.26106545,0.201222836666667
"ISIC_3160330",0.056399122,0.0041806647,0.11122364,0.0572678089
"ISIC_3160366",0.057888333,0.10111014,0.15134425,0.103447574333333
"ISIC_3161587",0.045232106,0.03113854,0.08576635,0.0540456653333333
"ISIC_3162378",0.044270292,0.03114234,0.14921166,0.074874764
"ISIC_3162471",0.024386734,0.003454223,0.086784594,0.038208517
"ISIC_3162606",0.0304574,0.007879712,0.068643026,0.035660046
"ISIC_3163483",0.06604762,0.057609897,0.1747116,0.0994563723333333
"ISIC_3164325",0.019001678,0.00078521663,0.045178562,0.02165515221
"ISIC_3164346",0.027332015,0.0027848203,0.11570612,0.0486076517666667
"ISIC_3164996",0.021407193,0.0018387173,0.053210158,0.0254853561
"ISIC_3165142",0.031117119,0.0019738942,0.072198845,0.0350966194
"ISIC_3166213",0.066833735,0.05442219,0.10118494,0.074146955
"ISIC_3166913",0.016059548,0.00301939,0.041415174,0.020164704
"ISIC_3169364",0.019704727,0.00062513264,0.06913408,0.0298213132133333
"ISIC_3169421",0.10243825,0.0641576,0.11650777,0.0943678733333333
"ISIC_3169710",0.027979488,0.00024540932,0.030222073,0.01948232344
"ISIC_3169779",0.11149893,0.08124437,0.21957152,0.137438273333333
"ISIC_3170107",0.19139,0.12425432,0.18457972,0.166741346666667
"ISIC_3170352",0.079400085,0.09941024,0.24585496,0.141555095
"ISIC_3171000",0.15331578,0.17723219,0.25693384,0.19582727
"ISIC_3172378",0.033839066,0.007426447,0.07862985,0.039965121
"ISIC_3173748",0.02780057,0.0030206784,0.09089825,0.0405731661333333
"ISIC_3174508",0.10808983,0.021961147,0.06336238,0.064471119
"ISIC_3174659",0.019341735,0.0046649654,0.059101075,0.0277025918
"ISIC_3174720",0.020024782,0.0002085078,0.046054024,0.0220957712666667
"ISIC_3174785",0.18715389,0.14819814,0.2341633,0.189838443333333
"ISIC_3176675",0.045810904,0.009008112,0.080392934,0.04507065
"ISIC_3177052",0.09354481,0.0066664754,0.08706633,0.0624258718
"ISIC_3177069",0.07601041,0.0839583,0.24559401,0.135187573333333
"ISIC_3177698",0.09493182,0.053753585,0.16102767,0.103237691666667
"ISIC_3178144",0.01769629,0.0034449827,0.05827485,0.0264720409
"ISIC_3178424",0.008544696,0.00075644255,0.052056175,0.02045243785
"ISIC_3178543",0.18538381,0.19212653,0.32472625,0.234078863333333
"ISIC_3182083",0.119693376,0.110440165,0.20127846,0.143804000333333
"ISIC_3182255",0.0576786,0.09018131,0.12453046,0.09079679
"ISIC_3182801",0.13547564,0.23895513,0.24905753,0.207829433333333
"ISIC_3183568",0.0362232,0.07433062,0.11557332,0.0753757133333333
"ISIC_3187460",0.11212007,0.05465297,0.20639054,0.12438786
"ISIC_3187793",0.06924728,0.087861605,0.16193211,0.106346998333333
"ISIC_3188729",0.05442552,0.13691078,0.17000552,0.120447273333333
"ISIC_3189157",0.011594753,0.0017507161,0.11652848,0.0432913163666667
"ISIC_3191573",0.039472714,0.051805455,0.15777849,0.0830188863333333
"ISIC_3191607",0.070213415,0.03876819,0.104983084,0.071321563
"ISIC_3192101",0.09568017,0.061463352,0.2461615,0.134435007333333
"ISIC_3192643",0.0451842,0.076464795,0.11809511,0.0799147016666667
"ISIC_3192921",0.08732108,0.001622471,0.09622098,0.0617215103333333
"ISIC_3193225",0.016608926,0.00584467,0.065713525,0.0293890403333333
"ISIC_3193920",0.0162129,0.01933991,0.13218908,0.0559139633333333
"ISIC_3194283",0.009683629,0.008858318,0.0403121,0.0196180156666667
"ISIC_3196004",0.015306282,0.003997091,0.04016972,0.0198243643333333
"ISIC_3197088",0.06656008,0.069710605,0.43746457,0.191245085
"ISIC_3197746",0.048040543,0.0034093775,0.054415077,0.0352883325
"ISIC_3197993",0.094290495,0.08094374,0.25257,0.142601411666667
"ISIC_3198399",0.080204345,0.07683827,0.11245873,0.0898337816666667
"ISIC_3199911",0.12196202,0.090052076,0.21801169,0.143341928666667
"ISIC_3201901",0.12753348,0.07407698,0.21968703,0.140432496666667
"ISIC_3202345",0.16990377,0.07777451,0.18989517,0.145857816666667
"ISIC_3203927",0.052227825,0.074254625,0.23770611,0.121396186666667
"ISIC_3204260",0.13367164,0.0751208,0.22441441,0.144402283333333
"ISIC_3205427",0.033073533,0.0060906974,0.12567697,0.0549470668
"ISIC_3205459",0.022756668,0.0030549092,0.10951347,0.0451083490666667
"ISIC_3205782",0.06336551,0.10244897,0.18600582,0.117273433333333
"ISIC_3206928",0.089882545,0.07154795,0.20646977,0.122633421666667
"ISIC_3207205",0.035392407,0.07398451,0.20280258,0.104059832333333
"ISIC_3207493",0.053174794,0.027461506,0.30033875,0.126991683333333
"ISIC_3208994",0.044359345,0.050164577,0.19441898,0.0963143006666667
"ISIC_3209674",0.018567542,0.0045626448,0.050297525,0.0244759039333333
"ISIC_3209894",0.10667085,0.20911032,0.30151275,0.20576464
"ISIC_3210122",0.020139063,0.0031804338,0.10141594,0.0415784789333333
"ISIC_3210295",0.123702936,0.16218281,0.20230572,0.162730488666667
"ISIC_3211391",0.07326024,0.10895193,0.12368824,0.101966803333333
"ISIC_3212230",0.116368614,0.07913217,0.17064773,0.122049504666667
"ISIC_3214327",0.11934265,0.11341906,0.20029181,0.144351173333333
"ISIC_3216128",0.13940422,0.16268657,0.27377877,0.19195652
"ISIC_3216253",0.018936243,0.0057975315,0.050449107,0.0250609605
"ISIC_3216427",0.07753334,0.010840807,0.15205409,0.0801427456666667
"ISIC_3217879",0.04492032,0.019304225,0.16652721,0.0769172516666667
"ISIC_3217925",0.1732466,0.04474178,0.14879613,0.122261503333333
"ISIC_3221148",0.15390395,0.14856319,0.349534,0.217333713333333
"ISIC_3221360",0.051434156,0.009041857,0.09746041,0.0526454743333333
"ISIC_3221941",0.058695417,0.08871267,0.17826958,0.108559222333333
"ISIC_3222250",0.024095053,0.005169849,0.14349405,0.0575863173333333
"ISIC_3222834",0.08370787,0.068443246,0.15208465,0.101411922
"ISIC_3223029",0.037981693,0.0013640779,0.03243127,0.0239256803
"ISIC_3223721",0.08812681,0.06216508,0.12500487,0.0917655866666667
"ISIC_3224219",0.10935194,0.14974509,0.2315169,0.163537976666667
"ISIC_3224330",0.06923956,0.04666402,0.19950962,0.105137733333333
"ISIC_3224580",0.11232928,0.15487719,0.24633761,0.17118136
"ISIC_3226112",0.21828324,0.12966819,0.346202,0.231384476666667
"ISIC_3226250",0.035942104,0.09351929,0.22275595,0.117405781333333
"ISIC_3227329",0.027604207,0.0050946972,0.06527915,0.0326593514
"ISIC_3228270",0.09157237,0.060959443,0.20783985,0.120123887666667
"ISIC_3228719",0.029390715,0.06003629,0.14460172,0.078009575
"ISIC_3230995",0.2082365,0.12753998,0.2270894,0.18762196
"ISIC_3231134",0.03830467,0.00044476613,0.043108877,0.0272861043766667
"ISIC_3231416",0.09582162,0.03330381,0.13239852,0.08717465
"ISIC_3231502",0.09142014,0.18431157,0.3118836,0.19587177
"ISIC_3232262",0.11502203,0.15536766,0.21205862,0.160816103333333
"ISIC_3233449",0.07533776,0.06215787,0.2165101,0.11800191
"ISIC_3233743",0.1198661,0.16514659,0.19869858,0.16123709
"ISIC_3235082",0.16630262,0.1646129,0.19749193,0.176135816666667
"ISIC_3235363",0.17615922,0.11053582,0.36880538,0.21850014
"ISIC_3238192",0.03622208,0.049551968,0.114334464,0.0667028373333333
"ISIC_3240195",0.1223725,0.09078789,0.15358958,0.12224999
"ISIC_3242339",0.12486583,0.11352862,0.25238815,0.1635942
"ISIC_3242898",0.07701231,0.11366906,0.28312266,0.157934676666667
"ISIC_3243743",0.041459512,0.0064652604,0.105557464,0.0511607454666667
"ISIC_3243897",0.028321818,0.041864555,0.0806415,0.0502759576666667
"ISIC_3245209",0.14534296,0.19999938,0.2551714,0.200171246666667
"ISIC_3248430",0.390286,0.13596125,0.25697622,0.26107449
"ISIC_3249191",0.057640444,0.007087346,0.2023985,0.0890420966666667
"ISIC_3249230",0.09184575,0.054278273,0.05125885,0.065794291
"ISIC_3249625",0.102135174,0.05344993,0.17470579,0.110096964666667
"ISIC_3250051",0.1182639,0.06629288,0.17804132,0.120866033333333
"ISIC_3250526",0.019736983,0.0028751588,0.024578596,0.0157302459333333
"ISIC_3252554",0.082620874,0.20172136,0.34686145,0.210401228
"ISIC_3254014",0.012631275,0.003538857,0.06504723,0.027072454
"ISIC_3254862",0.027905926,0.02486868,0.15480755,0.069194052
"ISIC_3256190",0.01592704,0.0010001065,0.041396704,0.0194412835
"ISIC_3258116",0.05106039,0.023419121,0.07983623,0.0514385803333333
"ISIC_3260623",0.28712082,0.24275272,0.26046658,0.263446706666667
"ISIC_3260889",0.04084062,0.03066109,0.10484582,0.05878251
"ISIC_3263214",0.052300617,0.11422253,0.20945138,0.125324842333333
"ISIC_3263776",0.03554557,0.05406026,0.110115685,0.0665738383333333
"ISIC_3264572",0.066919,0.04801039,0.12145052,0.0787933033333333
"ISIC_3265261",0.10999959,0.07392306,0.21210389,0.132008846666667
"ISIC_3265514",0.20680118,0.1198652,0.2912331,0.205966493333333
"ISIC_3265972",0.03168265,0.0016181631,0.07800271,0.0371011743666667
"ISIC_3266762",0.08511632,0.05742514,0.18699527,0.109845576666667
"ISIC_3266844",0.04173297,0.12671942,0.123047024,0.0971664713333333
"ISIC_3269036",0.06981941,0.054192726,0.11934531,0.0811191486666667
"ISIC_3269752",0.08632729,0.049357396,0.13395284,0.0898791753333333
"ISIC_3270093",0.0909994,0.058056504,0.16807926,0.105711721333333
"ISIC_3270286",0.054996926,0.068786785,0.15996525,0.094582987
"ISIC_3270302",0.10981368,0.0786342,0.3148935,0.16778046
"ISIC_3272340",0.011629512,0.00044225817,0.025045084,0.0123722847233333
"ISIC_3273365",0.05628048,0.04859506,0.19706936,0.1006483
"ISIC_3273639",0.075538985,0.105869055,0.1222923,0.101233446666667
"ISIC_3274488",0.051424414,0.114492536,0.24485,0.136922316666667
"ISIC_3276396",0.026262546,0.0001556324,0.059725452,0.0287145434666667
"ISIC_3277191",0.022541292,0.004573852,0.022867838,0.016660994
"ISIC_3280235",0.037862346,0.07553404,0.26399705,0.125797812
"ISIC_3280384",0.048955645,0.16940095,0.22730285,0.148553148333333
"ISIC_3280922",0.099048376,0.069681525,0.13773505,0.102154983666667
"ISIC_3280956",0.14388034,0.12932184,0.24825831,0.173820163333333
"ISIC_3281246",0.05308588,0.002989122,0.09251442,0.0495298073333333
"ISIC_3281881",0.0849589,0.090498574,0.17445807,0.116638514666667
"ISIC_3283688",0.11168779,0.0948574,0.18114294,0.129229376666667
"ISIC_3284664",0.15789136,0.18942417,0.30413163,0.217149053333333
"ISIC_3284703",0.02479946,0.01130363,0.044409946,0.0268376786666667
"ISIC_3288360",0.14307491,0.054858495,0.24796669,0.148633365
"ISIC_3292354",0.109263964,0.12097871,0.20684302,0.145695231333333
"ISIC_3292979",0.12679563,0.14437163,0.33341575,0.20152767
"ISIC_3293577",0.15351103,0.12705828,0.15237026,0.14431319
"ISIC_3294265",0.07117114,0.17762375,0.1878833,0.145559396666667
"ISIC_3295388",0.018807856,0.00040014173,0.069417186,0.02954172791
"ISIC_3295754",0.05152479,0.057618942,0.19505209,0.101398607333333
"ISIC_3296102",0.12019661,0.047148284,0.16047895,0.109274614666667
"ISIC_3297611",0.06018424,0.1479548,0.21058525,0.139574763333333
"ISIC_3299103",0.008844004,0.0015453459,0.055060014,0.0218164546333333
"ISIC_3299574",0.07435656,0.12128546,0.17692818,0.124190066666667
"ISIC_3301470",0.10275308,0.18241024,0.17848061,0.154547976666667
"ISIC_3301584",0.10574552,0.29687384,0.3776768,0.26009872
"ISIC_3301814",0.10814059,0.12668657,0.3406658,0.191830986666667
"ISIC_3303838",0.012765507,0.001455401,0.10099106,0.0384039893333333
"ISIC_3304326",0.030155683,0.017841501,0.04221885,0.0300720113333333
"ISIC_3304841",0.081955425,0.04247782,0.14312287,0.0891853716666667
"ISIC_3307624",0.09551481,0.090921104,0.1844014,0.123612438
"ISIC_3308101",0.048131585,0.06426669,0.12126976,0.077889345
"ISIC_3308539",0.044678655,0.07872363,0.18921964,0.104207308333333
"ISIC_3309618",0.11480745,0.2839304,0.2752837,0.22467385
"ISIC_3310208",0.10734433,0.059220493,0.10684454,0.0911364543333333
"ISIC_3310253",0.06284143,0.05608662,0.19740076,0.105442936666667
"ISIC_3310351",0.034294482,0.010816958,0.058102448,0.0344046293333333
"ISIC_3311446",0.070466615,0.0453288,0.09378276,0.0698593916666667
"ISIC_3314065",0.02822432,0.009519894,0.08763073,0.041791648
"ISIC_3314917",0.015107756,0.0013677808,0.0822591,0.0329115456
"ISIC_3316818",0.05397323,0.010428431,0.114513524,0.059638395
"ISIC_3317133",0.030556994,0.00779949,0.0636284,0.0339949613333333
"ISIC_3317890",0.15462948,0.08421566,0.29186973,0.176904956666667
"ISIC_3318037",0.0283678,0.005012402,0.09034004,0.0412400806666667
"ISIC_3319446",0.095267065,0.1551374,0.20086066,0.150421708333333
"ISIC_3319746",0.055240218,0.099982,0.1564783,0.103900172666667
"ISIC_3319944",0.057630997,0.052934628,0.15454936,0.0883716616666667
"ISIC_3323718",0.023825856,0.074498646,0.2225737,0.106966067333333
"ISIC_3326069",0.14277591,0.06855005,0.13546188,0.115595946666667
"ISIC_3327215",0.08408213,0.08115348,0.03735474,0.0675301166666667
"ISIC_3327858",0.10037011,0.08161382,0.20286448,0.128282803333333
"ISIC_3327932",0.094121665,0.1301397,0.23174602,0.152002461666667
"ISIC_3328981",0.012026521,0.009201653,0.05027021,0.0238327946666667
"ISIC_3329504",0.0148516195,0.0017621676,0.06483664,0.0271501423666667
"ISIC_3330108",0.22793305,0.090722,0.34319267,0.220615906666667
"ISIC_3330580",0.24225573,0.07394398,0.26030836,0.192169356666667
"ISIC_3330773",0.031341694,0.19369602,0.2790976,0.168045104666667
"ISIC_3331297",0.10959492,0.081870675,0.24444763,0.145304408333333
"ISIC_3332378",0.07647034,0.11598686,0.38856277,0.193673323333333
"ISIC_3332687",0.097681284,0.09065857,0.14233525,0.110225034666667
"ISIC_3332946",0.040496647,0.0070555788,0.069955125,0.0391691169333333
"ISIC_3334793",0.07444913,0.067752,0.21003568,0.11741227
"ISIC_3335017",0.10276427,0.13474375,0.23072147,0.156076496666667
"ISIC_3335184",0.06917617,0.12851666,0.13126227,0.1096517
"ISIC_3335904",0.079077296,0.1313436,0.2825923,0.164337732
"ISIC_3337583",0.08227676,0.025064193,0.15806504,0.0884686643333333
"ISIC_3340562",0.067053415,0.016931763,0.13624966,0.0734116126666667
"ISIC_3341347",0.08861786,0.0038166095,0.14129104,0.0779085031666667
"ISIC_3343138",0.08172339,0.12255475,0.21721642,0.140498186666667
"ISIC_3343372",0.11859244,0.08422253,0.1843489,0.129054623333333
"ISIC_3345936",0.1731139,0.06846193,0.26830938,0.169961736666667
"ISIC_3346413",0.0472679,0.0036264893,0.058323007,0.0364057987666667
"ISIC_3347331",0.05231178,0.04832222,0.16690809,0.0891806966666667
"ISIC_3348364",0.04972833,0.0024468203,0.06652924,0.0395681301
"ISIC_3349006",0.18066388,0.09879259,0.16701859,0.14882502
"ISIC_3349193",0.081234835,0.049482938,0.11954123,0.0834196676666667
"ISIC_3350064",0.034169104,0.014040355,0.0819164,0.0433752863333333
"ISIC_3350312",0.044661637,0.012499526,0.1154959,0.0575523543333333
"ISIC_3350366",0.022006629,0.00587924,0.04258454,0.0234901363333333
"ISIC_3353247",0.09465313,0.081055604,0.22744636,0.134385031333333
"ISIC_3356592",0.07314086,0.0121126175,0.16639729,0.0838835891666667
"ISIC_3357794",0.06256577,0.012077146,0.08366943,0.052770782
"ISIC_3357803",0.0925732,0.0899336,0.22760619,0.13670433
"ISIC_3359726",0.0240059,0.007710098,0.06985612,0.0338573726666667
"ISIC_3359950",0.05768451,0.018719899,0.13945396,0.0719527896666667
"ISIC_3360195",0.036986124,0.065680094,0.119929515,0.0741985776666667
"ISIC_3361906",0.14076488,0.37393618,0.2961933,0.27029812
"ISIC_3362179",0.05247544,0.051893402,0.15814477,0.0875045373333333
"ISIC_3362408",0.047627207,0.076984644,0.21653736,0.113716403666667
"ISIC_3363437",0.11756053,0.06362522,0.27948382,0.153556523333333
"ISIC_3364143",0.08675864,0.06339374,0.22388153,0.12467797
"ISIC_3371618",0.070585035,0.13614027,0.18617173,0.130965678333333
"ISIC_3372201",0.117934585,0.10618267,0.16513866,0.129751971666667
"ISIC_3373667",0.060147315,0.09004289,0.1900026,0.113397601666667
"ISIC_3373821",0.049987298,0.04258726,0.17426641,0.0889469893333333
"ISIC_3374030",0.05516776,0.07408471,0.07361043,0.0676209666666667
"ISIC_3374412",0.08683774,0.07121747,0.16045493,0.106170046666667
"ISIC_3374972",0.06735715,0.009922688,0.062074527,0.046451455
"ISIC_3377854",0.13270517,0.051997513,0.2536532,0.146118627666667
"ISIC_3378318",0.07367158,0.18292479,0.22428443,0.1602936
"ISIC_3378470",0.037478313,0.041495144,0.16260748,0.080526979
"ISIC_3379289",0.05597147,0.10800188,0.21554212,0.126505156666667
"ISIC_3379679",0.06382232,0.059262723,0.16000943,0.0943648243333333
"ISIC_3379766",0.12276304,0.08820716,0.2749698,0.16198
"ISIC_3379782",0.1110395,0.10653481,0.22488578,0.147486696666667
"ISIC_3380844",0.03112565,0.08691561,0.21417873,0.110739996666667
"ISIC_3381859",0.12812877,0.05350281,0.18939316,0.123674913333333
"ISIC_3382817",0.029870013,0.086761825,0.17237364,0.0963351593333333
"ISIC_3383442",0.011077718,0.0010012909,0.050010752,0.0206965869666667
"ISIC_3383938",0.025785571,0.08300053,0.074864,0.0612167003333333
"ISIC_3389048",0.058923244,0.09773761,0.24083322,0.132498024666667
"ISIC_3390258",0.32455483,0.14746995,0.27092814,0.247650973333333
"ISIC_3392039",0.051178295,0.0098304115,0.063414015,0.0414742405
"ISIC_3392622",0.12367045,0.08972668,0.22076987,0.144722333333333
"ISIC_3393209",0.046467293,0.056073915,0.11448745,0.072342886
"ISIC_3393442",0.09150607,0.21745186,0.30769143,0.205549786666667
"ISIC_3394090",0.05876288,0.08259304,0.21744514,0.119600353333333
"ISIC_3395453",0.065613315,0.050865512,0.15531565,0.090598159
"ISIC_3397549",0.07166365,0.055001926,0.111233115,0.0792995636666667
"ISIC_3401258",0.05624044,0.07818678,0.14412662,0.09285128
"ISIC_3402403",0.033561323,0.006343044,0.12393292,0.054612429
"ISIC_3402626",0.18054022,0.06389648,0.13463575,0.126357483333333
"ISIC_3402640",0.09781199,0.085888326,0.19351715,0.125739155333333
"ISIC_3404515",0.16413824,0.09467993,0.2791655,0.17932789
"ISIC_3405704",0.1815073,0.14210819,0.2332774,0.185630963333333
"ISIC_3406505",0.0848701,0.09482492,0.19259782,0.124097613333333
"ISIC_3406688",0.11200037,0.07808586,0.13018544,0.106757223333333
